 PLZ;door_number;street_name;Fix_max_speed;Cube_max_speed
1287;25;Albert Crescent;150;210
1287;26;Albert Crescent;950;270
1287;27;Albert Crescent;150;240
1287;28;Albert Crescent;50;190
1287;29;Albert Crescent;50;280
1287;30;Albert Crescent;350;210
1287;31;Albert Crescent;50;220
1287;32;Albert Crescent;50;100
1287;33;Albert Crescent;150;70
1287;34;Albert Crescent;450;180
1287;35;Albert Crescent;550;160
1287;36;Albert Crescent;50;150
1287;37;Albert Crescent;50;10
1287;38;Albert Crescent;800;190
1287;39;Albert Crescent;500;150
1287;40;Albert Crescent;450;90
1287;41;Albert Crescent;150;220
1287;42;Albert Crescent;100;120
1287;43;Albert Crescent;300;290
1287;44;Albert Crescent;600;140
1287;45;Albert Crescent;50;410
1287;46;Albert Crescent;600;200
1287;47;Albert Crescent;100;280
1287;48;Albert Crescent;150;170
1287;49;Albert Crescent;50;110
1287;50;Albert Crescent;150;130
1287;51;Albert Crescent;50;250
1287;52;Albert Crescent;50;290
1287;1;Albert Drive;800;150
1287;2;Albert Drive;650;230
1287;3;Albert Drive;50;220
1287;4;Albert Drive;50;310
1287;5;Albert Drive;750;320
1287;6;Albert Drive;550;160
1287;7;Albert Drive;50;230
1287;8;Albert Drive;950;110
1287;9;Albert Drive;50;280
1287;10;Albert Drive;50;260
1287;11;Albert Drive;50;180
1287;12;Albert Drive;50;290
1287;13;Albert Drive;50;410
1287;14;Albert Drive;150;180
1287;15;Albert Drive;300;320
1287;16;Albert Drive;400;180
1287;17;Albert Drive;50;230
1287;18;Albert Drive;100;120
1287;19;Albert Drive;50;60
1287;20;Albert Drive;250;270
1287;21;Albert Drive;50;240
1287;22;Albert Drive;50;220
1287;23;Albert Drive;50;350
1287;24;Albert Drive;50;310
1287;25;Albert Drive;400;220
1287;26;Albert Drive;50;40
1287;27;Albert Drive;650;260
1287;28;Albert Drive;250;230
1287;29;Albert Drive;50;60
1287;30;Albert Drive;350;180
1287;31;Albert Drive;200;330
1287;32;Albert Drive;450;350
1287;33;Albert Drive;250;140
1287;34;Albert Drive;350;110
1287;35;Albert Drive;350;240
1287;36;Albert Drive;550;180
1287;37;Albert Drive;450;320
1287;38;Albert Drive;200;30
1287;39;Albert Drive;200;130
1287;1;Albert Gardens;800;330
1287;2;Albert Gardens;50;330
1287;3;Albert Gardens;150;210
1287;4;Albert Gardens;450;340
1287;5;Albert Gardens;350;370
1287;6;Albert Gardens;50;360
1287;7;Albert Gardens;100;270
1287;8;Albert Gardens;100;390
1287;9;Albert Gardens;50;280
1287;10;Albert Gardens;200;450
1287;11;Albert Gardens;200;70
1287;12;Albert Gardens;500;120
1287;13;Albert Gardens;200;180
1287;14;Albert Gardens;250;330
1287;15;Albert Gardens;600;10
1287;16;Albert Gardens;50;40
1287;17;Albert Gardens;700;200
1287;18;Albert Gardens;800;370
1287;19;Albert Gardens;50;70
1287;20;Albert Gardens;650;80
1287;21;Albert Gardens;100;250
1287;22;Albert Gardens;50;180
1287;23;Albert Gardens;50;230
1287;24;Albert Gardens;800;190
1287;25;Albert Gardens;50;260
1287;26;Albert Gardens;500;250
1287;27;Albert Gardens;500;90
1287;28;Albert Gardens;300;170
1287;29;Albert Gardens;300;350
1287;30;Albert Gardens;50;80
1287;31;Albert Gardens;50;210
1287;32;Albert Gardens;200;260
1287;33;Albert Gardens;50;170
1287;34;Albert Gardens;100;170
1287;35;Albert Gardens;50;170
1287;36;Albert Gardens;100;270
1287;37;Albert Gardens;300;210
1287;38;Albert Gardens;50;200
1287;39;Albert Gardens;50;10
1287;40;Albert Gardens;50;230
1287;41;Albert Gardens;50;180
1287;42;Albert Gardens;200;60
1287;43;Albert Gardens;300;210
1287;44;Albert Gardens;50;190
1287;45;Albert Gardens;50;190
1287;46;Albert Gardens;50;230
1287;47;Albert Gardens;1100;270
1287;48;Albert Gardens;50;140
1287;49;Albert Gardens;300;110
1287;1;Albert Grove;200;320
1287;2;Albert Grove;450;150
1287;3;Albert Grove;450;200
1287;4;Albert Grove;400;280
1287;5;Albert Grove;150;110
1287;6;Albert Grove;100;250
1287;7;Albert Grove;100;100
1287;8;Albert Grove;50;280
1287;9;Albert Grove;400;10
1287;10;Albert Grove;50;190
1287;11;Albert Grove;50;280
1287;12;Albert Grove;50;310
1287;13;Albert Grove;350;10
1287;14;Albert Grove;50;120
1287;15;Albert Grove;50;130
1287;16;Albert Grove;850;70
1287;17;Albert Grove;50;150
1287;18;Albert Grove;400;490
1287;19;Albert Grove;50;220
1287;20;Albert Grove;150;150
1287;21;Albert Grove;350;130
1287;22;Albert Grove;500;50
1287;23;Albert Grove;550;130
1287;24;Albert Grove;300;220
1287;25;Albert Grove;700;210
1287;26;Albert Grove;100;60
1287;27;Albert Grove;50;120
1287;28;Albert Grove;100;180
1287;29;Albert Grove;600;170
1287;30;Albert Grove;50;260
1287;31;Albert Grove;250;100
1287;32;Albert Grove;50;250
1287;33;Albert Grove;250;370
1287;34;Albert Grove;300;90
1287;35;Albert Grove;300;260
1287;36;Albert Grove;950;110
1287;37;Albert Grove;50;320
1287;38;Albert Grove;600;120
1287;39;Albert Grove;50;200
1287;40;Albert Grove;350;250
1287;41;Albert Grove;600;50
1287;42;Albert Grove;500;300
1287;43;Albert Grove;550;110
1287;44;Albert Grove;50;360
1287;45;Albert Grove;350;330
1287;46;Albert Grove;300;380
1287;47;Albert Grove;500;150
1287;48;Albert Grove;50;230
1287;49;Albert Grove;50;120
1287;50;Albert Grove;450;210
1287;51;Albert Grove;50;150
1287;52;Albert Grove;350;370
1287;1;Albert Hill;350;100
1287;2;Albert Hill;50;170
1287;3;Albert Hill;150;290
1287;4;Albert Hill;1100;130
1287;5;Albert Hill;50;170
1287;6;Albert Hill;300;40
1287;7;Albert Hill;200;340
1287;8;Albert Hill;400;170
1287;9;Albert Hill;300;230
1287;10;Albert Hill;150;210
1287;11;Albert Hill;600;370
1287;12;Albert Hill;500;160
1287;13;Albert Hill;50;10
1287;14;Albert Hill;50;240
1287;15;Albert Hill;50;220
1287;16;Albert Hill;50;100
1287;17;Albert Hill;250;250
1287;18;Albert Hill;50;150
1287;19;Albert Hill;800;250
1287;20;Albert Hill;500;250
1287;21;Albert Hill;50;200
1287;22;Albert Hill;50;200
1287;23;Albert Hill;50;280
1287;24;Albert Hill;550;180
1287;25;Albert Hill;600;250
1287;26;Albert Hill;100;90
1287;27;Albert Hill;400;170
1287;28;Albert Hill;850;120
1287;29;Albert Hill;250;10
1287;30;Albert Hill;400;110
1287;31;Albert Hill;500;200
1287;32;Albert Hill;50;190
1287;33;Albert Hill;50;320
1287;34;Albert Hill;500;60
1287;35;Albert Hill;350;200
1287;36;Albert Hill;50;250
1287;37;Albert Hill;150;420
1287;38;Albert Hill;650;190
1287;39;Albert Hill;50;80
1287;40;Albert Hill;50;270
1287;41;Albert Hill;50;190
1287;42;Albert Hill;800;170
1287;43;Albert Hill;450;220
1287;44;Albert Hill;600;20
1287;45;Albert Hill;50;260
1287;1;Albert Lane;300;120
1287;2;Albert Lane;650;210
1287;3;Albert Lane;50;210
1287;4;Albert Lane;50;130
1287;5;Albert Lane;450;100
1287;6;Albert Lane;400;100
1287;7;Albert Lane;50;120
1287;8;Albert Lane;400;80
1287;9;Albert Lane;200;260
1287;10;Albert Lane;50;130
1287;11;Albert Lane;50;380
1287;12;Albert Lane;300;180
1287;13;Albert Lane;50;360
1287;14;Albert Lane;550;100
1287;15;Albert Lane;700;120
1287;16;Albert Lane;350;220
1287;17;Albert Lane;150;290
1287;18;Albert Lane;550;220
1287;19;Albert Lane;750;10
1287;20;Albert Lane;400;160
1287;21;Albert Lane;700;340
1287;22;Albert Lane;50;280
1287;23;Albert Lane;200;290
1287;24;Albert Lane;300;180
1287;25;Albert Lane;50;400
1287;26;Albert Lane;50;10
1287;27;Albert Lane;50;270
1287;28;Albert Lane;600;220
1287;29;Albert Lane;300;180
1287;30;Albert Lane;50;200
1287;31;Albert Lane;50;120
1287;32;Albert Lane;350;490
1287;33;Albert Lane;450;180
1287;34;Albert Lane;100;10
1287;35;Albert Lane;100;70
1287;36;Albert Lane;350;300
1287;37;Albert Lane;50;320
1287;38;Albert Lane;700;220
1287;39;Albert Lane;50;30
1287;40;Albert Lane;50;50
1287;41;Albert Lane;50;220
1287;42;Albert Lane;650;370
1287;43;Albert Lane;200;170
1287;44;Albert Lane;200;60
1287;45;Albert Lane;200;170
1287;46;Albert Lane;350;200
1287;47;Albert Lane;150;160
1287;48;Albert Lane;700;10
1287;49;Albert Lane;450;180
1287;50;Albert Lane;300;310
1287;51;Albert Lane;200;180
1287;52;Albert Lane;50;150
1287;53;Albert Lane;50;80
1287;1;Albert Mews;50;10
1287;2;Albert Mews;150;230
1287;3;Albert Mews;350;160
1287;4;Albert Mews;50;90
1287;5;Albert Mews;100;140
1287;6;Albert Mews;100;270
1287;7;Albert Mews;500;170
1287;8;Albert Mews;150;150
1287;9;Albert Mews;1000;270
1287;10;Albert Mews;400;330
1287;11;Albert Mews;50;150
1287;12;Albert Mews;1200;260
1287;13;Albert Mews;50;280
1287;14;Albert Mews;150;110
1287;15;Albert Mews;50;110
1287;16;Albert Mews;50;40
1287;17;Albert Mews;500;270
1287;18;Albert Mews;400;160
1287;19;Albert Mews;100;160
1287;20;Albert Mews;300;250
1287;21;Albert Mews;50;20
1287;22;Albert Mews;50;310
1287;23;Albert Mews;850;20
1287;24;Albert Mews;150;320
1287;25;Albert Mews;200;140
1287;26;Albert Mews;350;10
1287;27;Albert Mews;700;170
1287;28;Albert Mews;50;230
1287;29;Albert Mews;850;10
1287;30;Albert Mews;750;100
1287;31;Albert Mews;400;350
1287;32;Albert Mews;50;160
1287;33;Albert Mews;650;140
1287;34;Albert Mews;50;300
1287;35;Albert Mews;50;430
1287;36;Albert Mews;100;370
1287;37;Albert Mews;50;360
1287;38;Albert Mews;50;110
1287;39;Albert Mews;150;300
1287;40;Albert Mews;50;370
1287;41;Albert Mews;400;160
1287;42;Albert Mews;300;230
1287;43;Albert Mews;600;150
1287;44;Albert Mews;50;200
1287;45;Albert Mews;50;170
1287;46;Albert Mews;50;360
1287;47;Albert Mews;350;150
1287;48;Albert Mews;550;10
1287;49;Albert Mews;150;140
1287;50;Albert Mews;50;260
1287;1;Albert Park;100;210
1287;2;Albert Park;50;160
1287;3;Albert Park;50;190
1287;4;Albert Park;450;30
1287;5;Albert Park;600;60
1287;6;Albert Park;600;220
1287;7;Albert Park;300;260
1287;8;Albert Park;1100;100
1287;9;Albert Park;550;160
1287;10;Albert Park;550;270
1287;11;Albert Park;350;280
1287;12;Albert Park;200;130
1287;13;Albert Park;50;330
1287;14;Albert Park;150;210
1287;15;Albert Park;600;280
1287;16;Albert Park;50;270
1287;17;Albert Park;350;220
1287;18;Albert Park;50;170
1287;19;Albert Park;50;360
1287;20;Albert Park;600;170
1287;21;Albert Park;50;90
1287;22;Albert Park;700;220
1287;23;Albert Park;650;220
1287;24;Albert Park;350;280
1287;25;Albert Park;50;160
1287;26;Albert Park;200;50
1287;27;Albert Park;100;210
1287;28;Albert Park;600;180
1287;29;Albert Park;750;40
1287;30;Albert Park;400;120
1287;31;Albert Park;600;160
1287;32;Albert Park;50;80
1287;33;Albert Park;50;180
1287;34;Albert Park;50;270
1287;35;Albert Park;50;270
1287;36;Albert Park;250;120
1287;37;Albert Park;300;310
1287;38;Albert Park;50;160
1287;39;Albert Park;300;60
1287;40;Albert Park;150;110
1287;41;Albert Park;250;230
1287;42;Albert Park;150;160
1287;43;Albert Park;200;250
1287;44;Albert Park;450;230
1287;45;Albert Park;50;80
1287;46;Albert Park;50;40
1287;47;Albert Park;700;230
1287;48;Albert Park;450;100
1287;49;Albert Park;700;30
1287;50;Albert Park;600;210
1287;51;Albert Park;50;120
1287;52;Albert Park;350;280
1287;53;Albert Park;450;80
1287;54;Albert Park;350;110
1287;55;Albert Park;400;210
1287;1;Albert Place;200;100
1287;2;Albert Place;250;140
1287;3;Albert Place;0;210
1287;4;Albert Place;40;320
1287;5;Albert Place;40;210
1287;6;Albert Place;40;120
1287;7;Albert Place;40;60
1287;8;Albert Place;50;220
1287;9;Albert Place;50;100
1287;10;Albert Place;40;70
1287;11;Albert Place;40;30
1287;12;Albert Place;40;220
1287;13;Albert Place;50;220
1287;14;Albert Place;30;170
1287;15;Albert Place;40;280
1287;16;Albert Place;40;200
1287;17;Albert Place;50;330
1287;18;Albert Place;30;100
1287;19;Albert Place;40;60
1287;20;Albert Place;40;200
1287;21;Albert Place;40;340
1287;22;Albert Place;40;230
1287;23;Albert Place;40;40
1287;24;Albert Place;50;280
1287;25;Albert Place;30;90
1287;26;Albert Place;40;410
1287;27;Albert Place;40;210
1287;28;Albert Place;50;120
1287;29;Albert Place;250;280
1287;30;Albert Place;50;350
1287;31;Albert Place;50;150
1287;32;Albert Place;50;220
1287;33;Albert Place;50;50
1287;34;Albert Place;50;270
1287;35;Albert Place;50;180
1287;36;Albert Place;250;160
1287;37;Albert Place;250;280
1287;38;Albert Place;50;140
1287;39;Albert Place;50;110
1287;40;Albert Place;50;110
1287;41;Albert Place;50;10
1287;42;Albert Place;50;190
1287;43;Albert Place;50;140
1287;1;Albert Rise;50;220
1287;2;Albert Rise;50;150
1287;3;Albert Rise;50;260
1287;4;Albert Rise;50;30
1287;5;Albert Rise;50;10
1287;6;Albert Rise;50;180
1287;7;Albert Rise;50;70
1287;8;Albert Rise;250;80
1287;9;Albert Rise;250;80
1287;10;Albert Rise;250;210
1287;11;Albert Rise;250;140
1287;12;Albert Rise;250;90
1287;13;Albert Rise;250;200
1287;14;Albert Rise;250;190
1287;15;Albert Rise;250;210
1287;16;Albert Rise;50;90
1287;17;Albert Rise;50;110
1287;18;Albert Rise;250;140
1287;19;Albert Rise;250;10
1287;20;Albert Rise;250;120
1287;21;Albert Rise;250;160
1287;22;Albert Rise;250;460
1287;23;Albert Rise;250;250
1287;24;Albert Rise;250;210
1287;25;Albert Rise;250;70
1287;26;Albert Rise;250;40
1287;27;Albert Rise;250;180
1287;28;Albert Rise;250;110
1287;29;Albert Rise;250;290
1287;30;Albert Rise;250;360
1287;31;Albert Rise;250;220
1287;32;Albert Rise;250;180
1287;33;Albert Rise;250;10
1287;34;Albert Rise;250;220
1287;35;Albert Rise;250;160
1287;36;Albert Rise;250;150
1287;37;Albert Rise;250;280
1287;38;Albert Rise;250;90
1287;39;Albert Rise;250;190
1287;40;Albert Rise;250;60
1287;41;Albert Rise;250;70
1287;42;Albert Rise;250;210
1287;43;Albert Rise;250;250
1287;44;Albert Rise;250;330
1287;45;Albert Rise;250;100
1287;46;Albert Rise;250;120
1287;47;Albert Rise;250;350
1287;48;Albert Rise;250;110
1287;49;Albert Rise;250;180
1287;1;Albert Road;250;270
1287;2;Albert Road;250;340
1287;3;Albert Road;50;390
1287;4;Albert Road;50;100
1287;5;Albert Road;250;310
1287;6;Albert Road;250;250
1287;7;Albert Road;250;80
1287;8;Albert Road;250;80
1287;9;Albert Road;250;310
1287;10;Albert Road;50;240
1287;11;Albert Road;250;240
1287;12;Albert Road;250;110
1287;13;Albert Road;250;150
1287;14;Albert Road;50;10
1287;15;Albert Road;50;80
1287;16;Albert Road;50;120
1287;17;Albert Road;50;280
1287;18;Albert Road;250;190
1287;19;Albert Road;250;230
1287;20;Albert Road;250;230
1287;21;Albert Road;250;170
1287;22;Albert Road;250;150
1287;23;Albert Road;250;230
1287;24;Albert Road;250;210
1287;25;Albert Road;250;270
1287;26;Albert Road;250;340
1287;27;Albert Road;250;140
1287;28;Albert Road;50;210
1287;29;Albert Road;50;210
1287;30;Albert Road;50;90
1287;31;Albert Road;50;30
1287;32;Albert Road;50;200
1287;33;Albert Road;50;300
1287;34;Albert Road;50;90
1287;35;Albert Road;250;250
1287;36;Albert Road;250;130
1287;1;Albert Square;50;100
1287;2;Albert Square;50;370
1287;3;Albert Square;50;100
1287;4;Albert Square;250;60
1287;5;Albert Square;250;350
1287;6;Albert Square;250;140
1287;7;Albert Square;250;10
1287;8;Albert Square;250;240
1287;9;Albert Square;250;100
1287;10;Albert Square;250;150
1287;11;Albert Square;250;180
1287;12;Albert Square;250;260
1287;13;Albert Square;250;290
1287;14;Albert Square;50;70
1287;15;Albert Square;250;200
1287;16;Albert Square;50;90
1287;17;Albert Square;250;10
1287;18;Albert Square;250;110
1287;19;Albert Square;50;160
1287;20;Albert Square;50;210
1287;21;Albert Square;50;210
1287;22;Albert Square;40;160
1287;23;Albert Square;40;100
1287;24;Albert Square;500;270
1287;25;Albert Square;500;110
1287;26;Albert Square;500;160
1287;27;Albert Square;250;310
1287;28;Albert Square;250;180
1287;29;Albert Square;250;140
1287;30;Albert Square;500;300
1287;31;Albert Square;500;320
1287;32;Albert Square;500;110
1287;33;Albert Square;250;150
1287;34;Albert Square;250;180
1287;35;Albert Square;250;80
1287;36;Albert Square;250;230
1287;37;Albert Square;250;370
1287;38;Albert Square;500;140
1287;39;Albert Square;500;130
1287;40;Albert Square;50;140
1287;41;Albert Square;250;10
1287;42;Albert Square;50;290
1287;43;Albert Square;50;110
1287;44;Albert Square;40;20
1287;45;Albert Square;50;150
1287;46;Albert Square;50;160
1287;47;Albert Square;50;300
1287;48;Albert Square;50;200
1287;49;Albert Square;50;210
1287;50;Albert Square;50;80
1287;51;Albert Square;50;80
1287;52;Albert Square;50;300
1287;1;Albert Street;50;260
1287;2;Albert Street;50;250
1287;3;Albert Street;50;260
1287;4;Albert Street;50;280
1287;5;Albert Street;50;120
1287;6;Albert Street;50;150
1287;7;Albert Street;50;180
1287;8;Albert Street;50;10
1287;9;Albert Street;50;360
1287;10;Albert Street;50;230
1287;11;Albert Street;50;170
1287;12;Albert Street;50;150
1287;13;Albert Street;50;220
1287;14;Albert Street;50;340
1287;15;Albert Street;50;180
1287;16;Albert Street;50;320
1287;17;Albert Street;50;300
1287;18;Albert Street;50;240
1287;19;Albert Street;50;20
1287;20;Albert Street;50;290
1287;21;Albert Street;50;230
1287;22;Albert Street;50;120
1287;23;Albert Street;50;280
1287;24;Albert Street;50;80
1287;25;Albert Street;50;160
1287;26;Albert Street;50;360
1287;27;Albert Street;50;190
1287;28;Albert Street;50;140
1287;29;Albert Street;50;150
1287;30;Albert Street;50;230
1287;31;Albert Street;50;270
1287;32;Albert Street;50;250
1287;33;Albert Street;50;260
1287;34;Albert Street;50;310
1287;35;Albert Street;50;170
1287;1;Albert Terrace;50;310
1287;2;Albert Terrace;50;170
1287;3;Albert Terrace;50;300
1287;4;Albert Terrace;50;210
1287;5;Albert Terrace;50;170
1287;6;Albert Terrace;50;260
1287;7;Albert Terrace;50;220
1287;8;Albert Terrace;50;260
1287;9;Albert Terrace;50;10
1287;10;Albert Terrace;50;210
1287;11;Albert Terrace;50;230
1287;12;Albert Terrace;50;130
1287;13;Albert Terrace;50;150
1287;14;Albert Terrace;50;150
1287;15;Albert Terrace;50;250
1287;16;Albert Terrace;50;210
1287;17;Albert Terrace;50;10
1287;18;Albert Terrace;50;160
1287;19;Albert Terrace;50;40
1287;20;Albert Terrace;50;410
1287;21;Albert Terrace;50;160
1287;22;Albert Terrace;50;110
1287;23;Albert Terrace;50;140
1287;24;Albert Terrace;50;400
1287;25;Albert Terrace;50;320
1287;26;Albert Terrace;50;180
1287;27;Albert Terrace;50;200
1287;28;Albert Terrace;50;270
1287;29;Albert Terrace;50;340
1287;30;Albert Terrace;50;260
1287;31;Albert Terrace;50;130
1287;32;Albert Terrace;50;170
1287;33;Albert Terrace;50;210
1287;34;Albert Terrace;50;210
1287;35;Albert Terrace;50;10
1287;36;Albert Terrace;50;370
1287;37;Albert Terrace;50;60
1287;38;Albert Terrace;50;320
1287;39;Albert Terrace;50;230
1287;40;Albert Terrace;50;280
1287;41;Albert Terrace;50;250
1287;42;Albert Terrace;500;60
1287;43;Albert Terrace;250;220
1287;44;Albert Terrace;250;290
1287;45;Albert Terrace;250;150
1287;46;Albert Terrace;250;230
1287;47;Albert Terrace;250;280
1287;48;Albert Terrace;250;180
1287;49;Albert Terrace;250;70
1287;50;Albert Terrace;250;330
1287;1;Albert View;50;220
1287;2;Albert View;50;100
1287;3;Albert View;50;140
1287;4;Albert View;250;180
1287;5;Albert View;50;230
1287;6;Albert View;50;200
1287;7;Albert View;50;110
1287;8;Albert View;50;140
1287;9;Albert View;50;150
1287;10;Albert View;50;110
1287;11;Albert View;250;10
1287;12;Albert View;50;100
1287;13;Albert View;50;100
1287;14;Albert View;50;310
1287;15;Albert View;50;80
1287;16;Albert View;250;230
1287;17;Albert View;250;10
1287;18;Albert View;50;250
1287;19;Albert View;50;40
1287;20;Albert View;50;140
1287;21;Albert View;50;230
1287;22;Albert View;250;230
1287;23;Albert View;250;60
1287;24;Albert View;250;240
1287;25;Albert View;250;40
1287;26;Albert View;250;280
1287;27;Albert View;250;120
1287;28;Albert View;250;200
1287;29;Albert View;250;310
1287;30;Albert View;250;330
1287;31;Albert View;50;220
1287;32;Albert View;50;200
1287;33;Albert View;50;280
1287;34;Albert View;50;70
1287;35;Albert View;50;210
1287;36;Albert View;50;80
1287;37;Albert View;50;280
1287;38;Albert View;50;340
1287;39;Albert View;50;310
1287;40;Albert View;50;330
1287;41;Albert View;50;220
1287;42;Albert View;50;80
1287;43;Albert View;50;160
1287;44;Albert View;50;290
1287;45;Albert View;50;300
1287;46;Albert View;50;170
1287;47;Albert View;50;100
1287;48;Albert View;50;10
1287;49;Albert View;50;330
1287;50;Albert View;50;270
1287;51;Albert View;50;100
1287;52;Albert View;50;20
1287;53;Albert View;50;210
1287;54;Albert View;50;260
1287;55;Albert View;50;130
1287;1;Albert Walk;50;40
1287;2;Albert Walk;50;400
1287;3;Albert Walk;250;100
1287;4;Albert Walk;250;230
1287;5;Albert Walk;250;130
1287;6;Albert Walk;250;180
1287;7;Albert Walk;50;100
1287;8;Albert Walk;50;140
1287;9;Albert Walk;50;240
1287;10;Albert Walk;50;280
1287;11;Albert Walk;50;350
1287;12;Albert Walk;50;190
1287;13;Albert Walk;50;270
1287;14;Albert Walk;50;220
1287;15;Albert Walk;50;150
1287;16;Albert Walk;50;190
1287;17;Albert Walk;50;210
1287;18;Albert Walk;50;50
1287;19;Albert Walk;50;240
1287;20;Albert Walk;50;40
1287;21;Albert Walk;50;250
1287;22;Albert Walk;50;340
1287;23;Albert Walk;50;70
1287;24;Albert Walk;50;120
1287;25;Albert Walk;50;230
1287;26;Albert Walk;50;10
